model,dataset,layer_name,layer_idx,method,error,ft_method
ViT-B-16,DTD,model.visual.transformer.resblocks.5.mlp.c_proj.weight,11,EigenCov,0.4953012466430664,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.5.mlp.c_proj.weight,11,Random,0.9998880624771118,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.5.mlp.c_proj.weight,11,Identity,0.9105900526046753,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.6.mlp.c_fc.weight,12,EigenCov,0.6888800859451294,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.6.mlp.c_fc.weight,12,Random,1.0011036396026611,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.6.mlp.c_fc.weight,12,Identity,0.8686045408248901,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.6.mlp.c_proj.weight,13,EigenCov,0.7255299687385559,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.6.mlp.c_proj.weight,13,Random,0.9997510313987732,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.6.mlp.c_proj.weight,13,Identity,0.9438549876213074,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.7.mlp.c_fc.weight,14,EigenCov,0.5886561870574951,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.7.mlp.c_fc.weight,14,Random,0.9966630339622498,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.7.mlp.c_fc.weight,14,Identity,0.8640788793563843,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.7.mlp.c_proj.weight,15,EigenCov,0.9200328588485718,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.7.mlp.c_proj.weight,15,Random,1.0000945329666138,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.7.mlp.c_proj.weight,15,Identity,0.9711707234382629,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.8.mlp.c_fc.weight,16,EigenCov,0.42669934034347534,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.8.mlp.c_fc.weight,16,Random,1.0016818046569824,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.8.mlp.c_fc.weight,16,Identity,0.834225058555603,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.8.mlp.c_proj.weight,17,EigenCov,0.6253663301467896,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.8.mlp.c_proj.weight,17,Random,0.9998915791511536,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.8.mlp.c_proj.weight,17,Identity,0.9064033031463623,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.9.mlp.c_fc.weight,18,EigenCov,0.3850431442260742,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.9.mlp.c_fc.weight,18,Random,1.0017273426055908,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.9.mlp.c_fc.weight,18,Identity,0.8039554953575134,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.9.mlp.c_proj.weight,19,EigenCov,0.7680461406707764,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.9.mlp.c_proj.weight,19,Random,0.9999563694000244,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.9.mlp.c_proj.weight,19,Identity,0.7769985198974609,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.10.mlp.c_fc.weight,20,EigenCov,0.5674841403961182,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.10.mlp.c_fc.weight,20,Random,0.9999005198478699,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.10.mlp.c_fc.weight,20,Identity,0.8469674587249756,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.10.mlp.c_proj.weight,21,EigenCov,0.7971960306167603,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.10.mlp.c_proj.weight,21,Random,1.0002907514572144,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.10.mlp.c_proj.weight,21,Identity,0.7797162532806396,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.11.mlp.c_fc.weight,22,EigenCov,0.9268301129341125,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.11.mlp.c_fc.weight,22,Random,0.9994608759880066,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.11.mlp.c_fc.weight,22,Identity,0.9160947203636169,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.11.mlp.c_proj.weight,23,EigenCov,0.7223361134529114,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.11.mlp.c_proj.weight,23,Random,1.00020432472229,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.11.mlp.c_proj.weight,23,Identity,0.9593193531036377,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.2.attn.q.weight,24,EigenCov,0.7781617045402527,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.2.attn.q.weight,24,Random,0.9982790946960449,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.2.attn.q.weight,24,Identity,0.78432297706604,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.2.attn.k.weight,25,EigenCov,0.7918592691421509,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.2.attn.k.weight,25,Random,0.9987293481826782,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.2.attn.k.weight,25,Identity,0.78432297706604,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.2.attn.v.weight,26,EigenCov,0.7854843139648438,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.2.attn.v.weight,26,Random,0.9973307251930237,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.2.attn.v.weight,26,Identity,0.78432297706604,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.2.attn.o.weight,27,EigenCov,0.6417773962020874,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.2.attn.o.weight,27,Random,1.0022176504135132,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.2.attn.o.weight,27,Identity,0.818688154220581,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.11.attn.q.weight,28,EigenCov,0.9779956340789795,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.11.attn.q.weight,28,Random,0.9972754120826721,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.11.attn.q.weight,28,Identity,0.8712010383605957,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.11.attn.k.weight,29,EigenCov,0.8839159607887268,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.11.attn.k.weight,29,Random,1.0001168251037598,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.11.attn.k.weight,29,Identity,0.8712010383605957,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.11.attn.v.weight,30,EigenCov,0.8994356393814087,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.11.attn.v.weight,30,Random,1.0017433166503906,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.11.attn.v.weight,30,Identity,0.8712010383605957,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.11.attn.o.weight,31,EigenCov,0.6919901371002197,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.11.attn.o.weight,31,Random,0.9994919300079346,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.11.attn.o.weight,31,Identity,0.8038322329521179,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.7.attn.q.weight,32,EigenCov,0.4907149076461792,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.7.attn.q.weight,32,Random,1.0004702806472778,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.7.attn.q.weight,32,Identity,0.7592905759811401,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.7.attn.k.weight,33,EigenCov,0.5868088006973267,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.7.attn.k.weight,33,Random,1.000818133354187,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.7.attn.k.weight,33,Identity,0.7592905759811401,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.7.attn.v.weight,34,EigenCov,0.6776052713394165,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.7.attn.v.weight,34,Random,0.9997891187667847,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.7.attn.v.weight,34,Identity,0.7592905759811401,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.7.attn.o.weight,35,EigenCov,0.6028463840484619,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.7.attn.o.weight,35,Random,0.999649167060852,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.7.attn.o.weight,35,Identity,0.8302625417709351,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.5.attn.q.weight,36,EigenCov,0.685136079788208,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.5.attn.q.weight,36,Random,1.0014911890029907,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.5.attn.q.weight,36,Identity,0.7290948629379272,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.5.attn.k.weight,37,EigenCov,0.713077187538147,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.5.attn.k.weight,37,Random,1.000655174255371,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.5.attn.k.weight,37,Identity,0.7290948629379272,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.5.attn.v.weight,38,EigenCov,0.7618205547332764,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.5.attn.v.weight,38,Random,1.00333571434021,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.5.attn.v.weight,38,Identity,0.7290948629379272,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.5.attn.o.weight,39,EigenCov,0.5885264873504639,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.5.attn.o.weight,39,Random,0.9997009038925171,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.5.attn.o.weight,39,Identity,0.7648856043815613,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.10.attn.q.weight,40,EigenCov,0.6957970857620239,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.10.attn.q.weight,40,Random,0.9966510534286499,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.10.attn.q.weight,40,Identity,0.8147708177566528,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.10.attn.k.weight,41,EigenCov,0.6524698138237,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.10.attn.k.weight,41,Random,1.0005183219909668,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.10.attn.k.weight,41,Identity,0.8147708177566528,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.10.attn.v.weight,42,EigenCov,0.7429577708244324,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.10.attn.v.weight,42,Random,1.0018619298934937,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.10.attn.v.weight,42,Identity,0.8147708177566528,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.10.attn.o.weight,43,EigenCov,0.5864545106887817,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.10.attn.o.weight,43,Random,1.002157211303711,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.10.attn.o.weight,43,Identity,0.7799058556556702,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.9.attn.q.weight,44,EigenCov,0.5614675283432007,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.9.attn.q.weight,44,Random,1.0013262033462524,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.9.attn.q.weight,44,Identity,0.7786414623260498,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.9.attn.k.weight,45,EigenCov,0.5178467035293579,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.9.attn.k.weight,45,Random,0.9972895383834839,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.9.attn.k.weight,45,Identity,0.7786414623260498,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.9.attn.v.weight,46,EigenCov,0.6091693639755249,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.9.attn.v.weight,46,Random,0.9987050890922546,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.9.attn.v.weight,46,Identity,0.7786414623260498,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.9.attn.o.weight,47,EigenCov,0.5181260108947754,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.9.attn.o.weight,47,Random,0.9981484413146973,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.9.attn.o.weight,47,Identity,0.827846348285675,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.6.attn.q.weight,48,EigenCov,0.5162975788116455,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.6.attn.q.weight,48,Random,1.002273678779602,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.6.attn.q.weight,48,Identity,0.6938693523406982,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.6.attn.k.weight,49,EigenCov,0.6046932935714722,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.6.attn.k.weight,49,Random,0.9985905289649963,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.6.attn.k.weight,49,Identity,0.6938693523406982,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.6.attn.v.weight,50,EigenCov,0.6880320310592651,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.6.attn.v.weight,50,Random,1.0013744831085205,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.6.attn.v.weight,50,Identity,0.6938693523406982,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.6.attn.o.weight,51,EigenCov,0.6188998818397522,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.6.attn.o.weight,51,Random,0.9999253749847412,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.6.attn.o.weight,51,Identity,0.8012858629226685,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.8.attn.q.weight,52,EigenCov,0.46358805894851685,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.8.attn.q.weight,52,Random,1.0005042552947998,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.8.attn.q.weight,52,Identity,0.7737611532211304,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.8.attn.k.weight,53,EigenCov,0.5453826189041138,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.8.attn.k.weight,53,Random,0.999335527420044,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.8.attn.k.weight,53,Identity,0.7737611532211304,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.8.attn.v.weight,54,EigenCov,0.5885688066482544,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.8.attn.v.weight,54,Random,1.0002455711364746,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.8.attn.v.weight,54,Identity,0.7737611532211304,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.8.attn.o.weight,55,EigenCov,0.5346369743347168,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.8.attn.o.weight,55,Random,0.9998321533203125,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.8.attn.o.weight,55,Identity,0.7841921448707581,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.0.attn.q.weight,56,EigenCov,0.8515259623527527,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.0.attn.q.weight,56,Random,0.9983574748039246,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.0.attn.q.weight,56,Identity,0.7810217142105103,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.0.attn.k.weight,57,EigenCov,0.8757405281066895,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.0.attn.k.weight,57,Random,1.0001238584518433,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.0.attn.k.weight,57,Identity,0.7810217142105103,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.0.attn.v.weight,58,EigenCov,0.8628876209259033,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.0.attn.v.weight,58,Random,1.0016794204711914,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.0.attn.v.weight,58,Identity,0.7810217142105103,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.0.attn.o.weight,59,EigenCov,0.7833590507507324,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.0.attn.o.weight,59,Random,1.000538945198059,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.0.attn.o.weight,59,Identity,0.8609119653701782,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.4.attn.q.weight,60,EigenCov,0.6923699378967285,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.4.attn.q.weight,60,Random,0.9970465898513794,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.4.attn.q.weight,60,Identity,0.7117413282394409,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.4.attn.k.weight,61,EigenCov,0.6902242302894592,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.4.attn.k.weight,61,Random,0.9972246289253235,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.4.attn.k.weight,61,Identity,0.7117413282394409,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.4.attn.v.weight,62,EigenCov,0.7531537413597107,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.4.attn.v.weight,62,Random,1.0000108480453491,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.4.attn.v.weight,62,Identity,0.7117413282394409,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.4.attn.o.weight,63,EigenCov,0.5553940534591675,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.4.attn.o.weight,63,Random,1.0008209943771362,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.4.attn.o.weight,63,Identity,0.7467184066772461,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.3.attn.q.weight,64,EigenCov,0.7063086032867432,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.3.attn.q.weight,64,Random,1.0007004737854004,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.3.attn.q.weight,64,Identity,0.7248536348342896,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.3.attn.k.weight,65,EigenCov,0.7206945419311523,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.3.attn.k.weight,65,Random,1.00052011013031,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.3.attn.k.weight,65,Identity,0.7248536348342896,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.3.attn.v.weight,66,EigenCov,0.7563071846961975,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.3.attn.v.weight,66,Random,1.0000687837600708,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.3.attn.v.weight,66,Identity,0.7248536348342896,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.3.attn.o.weight,67,EigenCov,0.6029109954833984,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.3.attn.o.weight,67,Random,1.0000501871109009,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.3.attn.o.weight,67,Identity,0.7492178082466125,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.1.attn.q.weight,68,EigenCov,0.8371360301971436,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.1.attn.q.weight,68,Random,0.9991603493690491,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.1.attn.q.weight,68,Identity,0.7708733677864075,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.1.attn.k.weight,69,EigenCov,0.8398391008377075,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.1.attn.k.weight,69,Random,0.9998441934585571,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.1.attn.k.weight,69,Identity,0.7708733677864075,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.1.attn.v.weight,70,EigenCov,0.8042564392089844,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.1.attn.v.weight,70,Random,1.0009039640426636,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.1.attn.v.weight,70,Identity,0.7708733677864075,standard
ViT-B-16,DTD,model.visual.transformer.resblocks.1.attn.o.weight,71,EigenCov,0.7418450117111206,standard
